event_type	system_clock	game_time	current_game	e1	e2	e3	foes	ship_alive	ship_x	ship_y	ship_vel_x	ship_vel_y	ship_orientation	mine_alive	mine_x	mine_y	fortress_alive	fortress_orientation	missile	shell	bonus	score_pnts	score_cntrl	score_vlcty	score_vlner	score_iff	score_intrvl	score_speed	score_shots	thrust_key	left_key	right_key	fire_key	iff_key	shots_key	pnts_key	configfixation_number	fix_x	fix_y
STATE	1304712790.871565	27162	1				K U W	y	524.413	513.618	-4.795	-4.105	156.000	n	-	-	y	300.0	"161.806 577.332 406.648 411.264 "	""	B	0	0	0	3		0	0	95	y	n	n	n	n	n	n	7	692	496
EVENT	1304712790.886181	27177	1	press	right	None
STATE	1304712790.905597	27196	1				K U W	y	519.344	517.601	-5.069	-3.983	156.000	n	-	-	y	300.0	"143.535 585.467 388.377 403.129 "	""	B	0	0	0	3		0	0	95	y	n	y	n	n	n	n	7	692	497
STATE	1304712790.937711	27228	1				K U W	y	514.015	521.434	-5.329	-3.833	150.000	n	-	-	y	280.0	"125.265 593.602 370.106 394.995 "	""	B	0	0	0	3		0	0	95	y	n	y	n	n	n	n	7	692	497
STATE	1304712790.970590	27261	1				K U W	y	508.443	525.091	-5.572	-3.657	144.000	n	-	-	y	280.0	"106.994 601.737 351.835 386.860 "	""	B	0	0	0	3		0	0	95	y	n	y	n	n	n	n	7	692	498
STATE	1304712791.003711	27295	1				K U W	y	502.649	528.547	-5.794	-3.456	138.000	n	-	-	y	280.0	"88.723 609.871 333.564 378.725 "	""	B	0	0	0	3		0	0	95	y	n	y	n	n	n	n	7	692	498
STATE	1304712791.035828	27328	1				K U W	y	496.654	531.780	-5.995	-3.233	132.000	n	-	-	y	280.0	"70.452 618.006 315.293 370.590 "	""	B	0	0	0	3		0	0	95	y	n	y	n	n	n	n	7	692	498
STATE	1304712791.068684	27360	1				K U W	y	490.654	534.771	-6.000	-2.991	126.000	n	-	-	y	280.0	"52.181 626.141 297.022 362.456 "	""	B	0	0	0	3		0	0	95	y	n	y	n	n	n	n	8	665	509
STATE	1304712791.101482	27393	1				K U W	y	484.654	537.502	-6.000	-2.731	120.000	n	-	-	y	280.0	"33.910 634.276 278.751 354.321 "	""	B	0	0	0	3		0	0	95	y	n	y	n	n	n	n	8	665	508
STATE	1304712791.135627	27427	1				K U W	y	478.654	539.958	-6.000	-2.457	114.000	n	-	-	y	280.0	"15.639 642.410 260.480 346.186 "	""	B	0	0	0	3		0	0	95	y	n	y	n	n	n	n	8	664	509
EVENT	1304712791.148646	27440	1	bounds_remove	missile	None
STATE	1304712791.168136	27460	1				K U W	y	472.654	542.130	-6.000	-2.171	108.000	n	-	-	y	280.0	"242.209 338.052 "	""	B	0	0	0	3		0	0	95	y	n	y	n	n	n	n	8	664	510
EVENT	1304712791.182931	27475	1	press	fire	None
STATE	1304712791.202383	27494	1				K U W	y	466.654	544.008	-6.000	-1.878	102.000	n	-	-	y	260.0	"223.939 329.917 465.701 520.731 "	""	B	0	0	0	3		0	0	94	y	n	y	y	n	n	n	8	665	510
STATE	1304712791.234252	27526	1				K U W	y	460.654	545.587	-6.000	-1.580	96.000	n	-	-	y	260.0	"205.668 321.782 461.543 501.168 "	""	B	0	0	0	3		0	0	94	y	n	y	y	n	n	n	8	665	510
EVENT	1304712791.248390	27540	1	release	right	None
STATE	1304712791.267784	27560	1				K U W	y	454.654	546.867	-6.000	-1.280	90.000	n	-	-	y	260.0	"187.397 313.647 457.384 481.605 "	""	B	0	0	0	3		0	0	94	y	n	n	y	n	n	n	8	665	512
EVENT	1304712791.280721	27572	1	release	fire	None
STATE	1304712791.299898	27592	1				K U W	y	448.654	547.846	-6.000	-0.980	90.000	n	-	-	y	260.0	"169.126 305.513 453.226 462.042 "	""	B	0	0	0	3		0	0	94	y	n	n	n	n	n	n	8	665	512
STATE	1304712791.332907	27625	1				K U W	y	442.654	548.526	-6.000	-0.680	90.000	n	-	-	y	260.0	"150.855 297.378 449.068 442.479 "	""	B	0	0	0	3		0	0	94	y	n	n	n	n	n	n	8	664	511
STATE	1304712791.365926	27658	1				K U W	y	436.654	548.905	-6.000	-0.380	90.000	n	-	-	y	260.0	"132.584 289.243 444.910 422.916 "	""	B	0	0	0	3		0	0	94	y	n	n	n	n	n	n	8	664	512
EVENT	1304712791.379677	27671	1	collide	missile_1	fortress
EVENT	1304712791.379809	27672	1	score+	vlner	1
STATE	1304712791.399227	27691	1				K U W	y	430.654	548.985	-6.000	-0.080	90.000	n	-	-	y	260.0	"114.313 281.108 "	""	B	0	0	0	4		0	0	94	y	n	n	n	n	n	n	8	664	511
STATE	1304712791.432228	27724	1				K U W	y	424.654	548.764	-6.000	0.220	90.000	n	-	-	y	260.0	"96.042 272.974 "	""	B	0	0	0	4		0	0	94	y	n	n	n	n	n	n	8	664	511
STATE	1304712791.465217	27757	1				K U W	y	418.654	548.244	-6.000	0.520	90.000	n	-	-	y	260.0	"77.771 264.839 "	""	B	0	0	0	4		0	0	94	y	n	n	n	n	n	n	8	664	510
STATE	1304712791.497951	27790	1				K U W	y	412.654	547.423	-6.000	0.820	90.000	n	-	-	y	240.0	"59.500 256.704 "	""	B	0	0	0	4		0	0	94	y	n	n	n	n	n	n	8	664	510
STATE	1304712791.530743	27822	1				K U W	y	406.654	546.303	-6.000	1.120	90.000	n	-	-	y	240.0	"41.229 248.569 "	""	B	0	0	0	4		0	0	94	y	n	n	n	n	n	n	8	663	510
EVENT	1304712791.544763	27836	1	score-	vlcty	7
EVENT	1304712791.544839	27837	1	score-	flight	7
EVENT	1304712791.544909	27837	1	score+	cntrl	6
EVENT	1304712791.544991	27837	1	score+	flight	6
STATE	1304712791.564220	27856	1				K U W	y	400.654	544.882	-6.000	1.420	90.000	n	-	-	y	240.0	"22.959 240.435 "	""	B	0	0	0	4		0	0	94	y	n	n	n	n	n	n	8	663	510
EVENT	1304712791.578867	27871	1	press	right	None
STATE	1304712791.598227	27890	1				K U W	y	394.654	543.162	-6.000	1.720	90.000	n	-	-	y	240.0	"4.688 232.300 "	""	B	0	0	0	4		0	0	94	y	n	y	n	n	n	n	8	663	510
EVENT	1304712791.611061	27903	1	bounds_remove	missile	None
STATE	1304712791.630431	27922	1				K U W	y	388.685	541.143	-5.969	2.019	84.000	n	-	-	y	240.0	""	""	B	0	0	0	4		0	0	94	y	n	y	n	n	n	n	8	662	510
STATE	1304712791.663442	27955	1				K U W	y	382.779	538.831	-5.906	2.312	78.000	n	-	-	y	240.0	""	""	B	0	0	0	4		0	0	94	y	n	y	n	n	n	n	8	662	510
STATE	1304712791.696670	27988	1				K U W	y	376.965	536.233	-5.814	2.598	72.000	n	-	-	y	240.0	""	""	B	0	0	0	4		0	0	94	y	n	y	n	n	n	n	8	662	509
EVENT	1304712791.710335	28001	1	press	fire	None
STATE	1304712791.729749	28020	1				K U W	y	371.274	533.362	-5.692	2.872	66.000	n	-	-	y	240.0	"383.918 514.834 "	""	B	0	0	0	4		0	0	93	y	n	y	y	n	n	n	8	662	509
STATE	1304712791.761840	28053	1				K U W	y	365.732	530.230	-5.542	3.131	60.000	n	-	-	y	240.0	"392.053 496.564 "	""	B	0	0	0	4		0	0	93	y	n	y	y	n	n	n	8	662	509
EVENT	1304712791.775974	28067	1	release	right	None
STATE	1304712791.795347	28086	1				K U W	y	360.367	526.856	-5.365	3.374	54.000	n	-	-	y	220.0	"400.188 478.293 "	""	B	0	0	0	4		0	0	93	y	n	n	y	n	n	n	8	662	509
EVENT	1304712791.809440	28100	1	release	fire	None
STATE	1304712791.828711	28119	1				K U W	y	355.178	523.239	-5.189	3.617	54.000	n	-	-	y	220.0	"408.322 460.022 "	""	B	0	0	0	4		0	0	93	y	n	n	n	n	n	n	9	624	511
STATE	1304712791.860465	28151	1				K U W	y	350.165	519.380	-5.013	3.860	54.000	n	-	-	y	220.0	"416.457 441.751 "	""	B	0	0	0	4		0	0	93	y	n	n	n	n	n	n	9	624	512
STATE	1304712791.894214	28185	1				K U W	y	345.329	515.277	-4.836	4.102	54.000	n	-	-	y	220.0	"424.592 423.480 "	""	B	0	0	0	4		0	0	93	y	n	n	n	n	n	n	9	624	513
EVENT	1304712791.908104	28199	1	collide	missile_0	fortress
EVENT	1304712791.908272	28199	1	score+	vlner	1
STATE	1304712791.927387	28218	1				K U W	y	340.669	510.932	-4.660	4.345	54.000	n	-	-	y	220.0	""	""	B	0	0	0	5		0	0	93	y	n	n	n	n	n	n	9	625	514
STATE	1304712791.960243	28251	1				K U W	y	336.186	506.345	-4.484	4.588	54.000	n	-	-	y	220.0	""	""	B	0	0	0	5		0	0	93	y	n	n	n	n	n	n	9	625	513
STATE	1304712791.993037	28284	1				K U W	y	331.879	501.514	-4.307	4.830	54.000	n	-	-	y	220.0	""	""	B	0	0	0	5		0	0	93	y	n	n	n	n	n	n	9	625	513
STATE	1304712792.026085	28318	1				K U W	y	327.748	496.441	-4.131	5.073	54.000	n	-	-	y	220.0	""	""	B	0	0	0	5		0	0	93	y	n	n	n	n	n	n	9	625	513
STATE	1304712792.059360	28351	1				K U W	y	323.793	491.125	-3.955	5.316	54.000	n	-	-	y	200.0	""	""	B	0	0	0	5		0	0	93	y	n	n	n	n	n	n	9	625	512
EVENT	1304712792.074177	28366	1	press	right	None
STATE	1304712792.093377	28385	1				K U W	y	320.015	485.567	-3.778	5.559	54.000	n	-	-	y	200.0	""	""	B	0	0	0	5		0	0	93	y	n	y	n	n	n	n	9	625	512
STATE	1304712792.125073	28417	1				K U W	y	316.438	479.785	-3.577	5.781	48.000	n	-	-	y	200.0	""	""	B	0	0	0	5		0	0	93	y	n	y	n	n	n	n	9	625	511
STATE	1304712792.157893	28450	1				K U W	y	313.083	473.803	-3.355	5.982	42.000	n	-	-	y	200.0	""	""	B	0	0	0	5		0	0	93	y	n	y	n	n	n	n	9	625	511
STATE	1304712792.190826	28483	1				K U W	y	309.971	467.803	-3.112	6.000	36.000	n	-	-	y	200.0	""	""	B	0	0	0	5		0	0	93	y	n	y	n	n	n	n	9	625	510
STATE	1304712792.223638	28515	1				K U W	y	307.119	461.803	-2.852	6.000	30.000	n	-	-	y	200.0	""	""	B	0	0	0	5		0	0	93	y	n	y	n	n	n	n	9	624	509
STATE	1304712792.256784	28549	1				K U W	y	304.541	455.803	-2.578	6.000	24.000	n	-	-	y	200.0	""	""	B	0	0	0	5		0	0	93	y	n	y	n	n	n	n	9	625	508
EVENT	1304712792.271493	28563	1	press	fire	None
STATE	1304712792.291168	28583	1				K U W	y	302.249	449.803	-2.293	6.000	18.000	n	-	-	y	200.0	"325.096 446.652 "	""	B	0	0	0	5		0	0	92	y	n	y	y	n	n	n	9	625	507
EVENT	1304712792.304227	28596	1	release	right	None
STATE	1304712792.323410	28615	1				K U W	y	300.250	443.803	-1.999	6.000	12.000	n	-	-	y	180.0	"344.117 440.471 "	""	B	0	0	0	5		0	0	92	y	n	n	y	n	n	n	9	625	507
EVENT	1304712792.337395	28629	1	release	fire	None
STATE	1304712792.356448	28648	1				K U W	y	298.544	437.803	-1.706	6.000	12.000	n	-	-	y	180.0	"363.138 434.291 "	""	B	0	0	0	5		0	0	92	y	n	n	n	n	n	n	9	625	507
STATE	1304712792.389348	28681	1				K U W	y	297.132	431.803	-1.412	6.000	12.000	n	-	-	y	180.0	"382.160 428.111 "	""	B	0	0	0	5		0	0	92	y	n	n	n	n	n	n
STATE	1304712792.422469	28714	1				K U W	y	296.013	425.803	-1.119	6.000	12.000	n	-	-	y	180.0	"401.181 421.930 "	""	B	0	0	0	5		0	0	92	y	n	n	n	n	n	n	10	627	483
STATE	1304712792.455540	28747	1				K U W	y	295.187	419.803	-0.825	6.000	12.000	n	-	-	y	180.0	"420.202 415.750 "	""	B	0	0	0	5		0	0	92	y	n	n	n	n	n	n	10	627	482
EVENT	1304712792.469330	28761	1	spawn	mine	None
EVENT	1304712792.469621	28761	1	collide	missile_0	fortress
EVENT	1304712792.469716	28761	1	new_mine	friend	None
STATE	1304712792.489047	28781	1				K U W	y	294.655	413.803	-0.532	6.000	12.000	y	740.611	622.799	y	180.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n	10	627	483
STATE	1304712792.521735	28813	1				K U W	y	294.417	407.803	-0.239	6.000	12.000	y	737.909	621.497	y	180.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n	10	627	483
STATE	1304712792.554539	28846	1				K U W	y	294.472	401.803	0.055	6.000	12.000	y	735.220	620.165	y	180.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n	10	627	484
EVENT	1304712792.569321	28861	1	score-	vlcty	7
EVENT	1304712792.569396	28861	1	score-	flight	7
EVENT	1304712792.569467	28861	1	score+	cntrl	6
EVENT	1304712792.569550	28861	1	score+	flight	6
STATE	1304712792.588800	28881	1				K U W	y	294.820	395.803	0.348	6.000	12.000	y	732.547	618.803	y	180.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n	10	627	485
STATE	1304712792.621750	28913	1				K U W	y	295.462	389.803	0.642	6.000	12.000	y	729.890	617.411	y	160.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n	10	627	485
STATE	1304712792.654559	28946	1				K U W	y	296.397	383.803	0.935	6.000	12.000	y	727.249	615.988	y	160.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n	10	627	485
STATE	1304712792.688684	28980	1				K U W	y	297.626	377.803	1.229	6.000	12.000	y	724.625	614.533	y	160.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n	10	627	485
STATE	1304712792.721944	29013	1				K U W	y	299.148	371.803	1.522	6.000	12.000	y	722.020	613.046	y	160.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n	10	627	485
EVENT	1304712792.737832	29029	1	press	right	None
STATE	1304712792.757050	29048	1				K U W	y	300.964	365.803	1.816	6.000	12.000	y	719.433	611.527	y	160.0	""	""	B	0	0	0	5	X	0	0	92	y	n	y	n	n	n	n	10	627	485
STATE	1304712792.789055	29080	1				K U W	y	303.078	359.803	2.114	6.000	6.000	y	716.865	609.975	y	160.0	""	""	B	0	0	0	5	X	0	0	92	y	n	y	n	n	n	n	10	627	484
STATE	1304712792.821982	29113	1				K U W	y	305.492	353.803	2.414	6.000	0.000	y	714.319	608.389	y	160.0	""	""	B	0	0	0	5	X	0	0	92	y	n	y	n	n	n	n	10	627	484
STATE	1304712792.854884	29146	1				K U W	y	308.204	347.835	2.712	5.969	354.000	y	711.794	606.769	y	160.0	""	""	B	0	0	0	5	X	0	0	92	y	n	y	n	n	n	n	10	627	484
STATE	1304712792.887889	29179	1				K U W	y	311.210	341.928	3.006	5.906	348.000	y	709.291	605.115	y	140.0	""	""	B	0	0	0	5	X	0	0	92	y	n	y	n	n	n	n	10	628	483
STATE	1304712792.920878	29212	1				K U W	y	314.501	336.115	3.291	5.814	342.000	y	706.812	603.426	y	140.0	""	""	B	0	0	0	5	X	0	0	92	y	n	y	n	n	n	n	10	628	482
STATE	1304712792.953929	29245	1				K U W	y	318.066	330.423	3.565	5.692	336.000	y	704.357	601.702	y	140.0	""	""	B	0	0	0	5	X	0	0	92	y	n	y	n	n	n	n	10	629	481
STATE	1304712792.987220	29278	1				K U W	y	321.891	324.882	3.825	5.542	330.000	y	701.927	599.943	y	140.0	""	""	B	0	0	0	5	X	0	0	92	y	n	y	n	n	n	n	10	629	480
EVENT	1304712793.001356	29293	1	release	right	None
STATE	1304712793.020588	29312	1				K U W	y	325.959	319.516	4.068	5.365	324.000	y	699.522	598.149	y	140.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n	10	629	480
STATE	1304712793.052458	29344	1				K U W	y	330.269	314.328	4.310	5.189	324.000	y	697.143	596.321	y	140.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n	10	629	480
STATE	1304712793.086428	29378	1				K U W	y	334.822	309.315	4.553	5.013	324.000	y	694.792	594.458	y	140.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n	10	629	480
STATE	1304712793.119455	29411	1				K U W	y	339.618	304.479	4.796	4.836	324.000	y	692.468	592.561	y	120.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n
STATE	1304712793.152390	29444	1				K U W	y	344.657	299.819	5.038	4.660	324.000	y	690.173	590.629	y	120.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n	11	845	591
STATE	1304712793.185371	29477	1				K U W	y	349.938	295.335	5.281	4.484	324.000	y	687.907	588.662	y	120.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n	11	845	591
STATE	1304712793.218178	29510	1				K U W	y	355.462	291.028	5.524	4.307	324.000	y	685.672	586.661	y	120.0	""	""	B	0	0	0	5	X	0	0	92	y	n	n	n	n	n	n	11	845	591
EVENT	1304712793.232804	29525	1	press	fire	None
STATE	1304712793.252106	29544	1				K U W	y	361.228	286.897	5.767	4.131	324.000	y	683.468	584.626	y	120.0	"373.664 304.253 "	""	B	0	0	0	5	X	0	0	91	y	n	n	y	n	n	n
STATE	1304712793.284080	29576	1				K U W	y	367.228	282.943	6.000	3.955	324.000	y	681.298	582.555	y	120.0	"389.845 316.009 "	""	B	0	0	0	5	X	0	0	91	y	n	n	y	n	n	n	12	620	418
STATE	1304712793.317257	29609	1				K U W	y	373.228	279.165	6.000	3.778	324.000	y	679.160	580.450	y	120.0	"406.025 327.765 "	""	B	0	0	0	5	X	0	0	91	y	n	n	y	n	n	n	12	619	418
EVENT	1304712793.332053	29624	1	press	right	None
EVENT	1304712793.332147	29624	1	release	fire	None
STATE	1304712793.351394	29643	1				K U W	y	379.228	275.563	6.000	3.602	324.000	y	677.056	578.311	y	100.0	"422.205 339.521 "	""	B	0	0	0	5	X	0	0	91	y	n	y	n	n	n	n	12	619	418
STATE	1304712793.383249	29675	1				K U W	y	385.228	272.162	6.000	3.401	318.000	y	674.986	576.140	y	100.0	"438.386 351.276 "	""	B	0	0	0	5	X	0	0	91	y	n	y	n	n	n	n	12	619	418
STATE	1304712793.416324	29708	1				K U W	y	391.228	268.984	6.000	3.178	312.000	y	672.951	573.936	y	100.0	"454.566 363.032 "	""	B	0	0	0	5	X	0	0	91	y	n	y	n	n	n	n	12	619	418
STATE	1304712793.449293	29741	1				K U W	y	397.228	266.048	6.000	2.935	306.000	y	670.949	571.701	y	100.0	"470.746 374.788 "	""	B	0	0	0	5	X	0	0	91	y	n	y	n	n	n	n	12	619	418
STATE	1304712793.482170	29774	1				K U W	y	403.228	263.372	6.000	2.676	300.000	y	668.982	569.436	y	100.0	"486.927 386.543 "	""	B	0	0	0	5	X	0	0	91	y	n	y	n	n	n	n	12	619	417
STATE	1304712793.515316	29807	1				K U W	y	409.228	260.971	6.000	2.402	294.000	y	667.050	567.141	y	100.0	"503.107 398.299 "	""	B	0	0	0	5	X	0	0	91	y	n	y	n	n	n	n	12	619	417
STATE	1304712793.548425	29840	1				K U W	y	415.228	258.855	6.000	2.116	288.000	y	665.152	564.818	y	100.0	"519.288 410.055 "	""	B	0	0	0	5	X	0	0	91	y	n	y	n	n	n	n	12	619	417
STATE	1304712793.581646	29873	1				K U W	y	421.228	257.032	6.000	1.823	282.000	y	663.289	562.467	y	80.0	"535.468 421.810 "	""	B	0	0	0	5	X	0	0	91	y	n	y	n	n	n	n	12	620	417
EVENT	1304712793.594819	29887	1	score-	vlcty	7
EVENT	1304712793.594895	29887	1	score-	flight	7
EVENT	1304712793.594966	29887	1	score+	cntrl	6
EVENT	1304712793.595047	29887	1	score+	flight	6
STATE	1304712793.614486	29906	1				K U W	y	427.228	255.507	6.000	1.524	276.000	y	661.460	560.088	y	80.0	"551.648 433.566 "	""	B	0	0	0	5	X	0	0	91	y	n	y	n	n	n	n	12	620	417
STATE	1304712793.647331	29939	1				K U W	y	433.228	254.283	6.000	1.224	270.000	y	659.666	557.684	y	80.0	"567.829 445.322 "	""	B	0	0	0	5	X	0	0	91	y	n	y	n	n	n	n	12	620	417
STATE	1304712793.680352	29972	1				K U W	y	439.197	253.357	5.969	0.926	264.000	y	657.906	555.255	y	80.0	"584.009 457.078 "	""	B	0	0	0	5	X	0	0	91	y	n	y	n	n	n	n	13	670	430
STATE	1304712793.713419	30004	1				K U W	y	445.103	252.724	5.906	0.633	258.000	y	656.180	552.801	y	80.0	"600.189 468.833 "	""	B	0	0	0	5	X	0	0	91	y	n	y	n	n	n	n	13	671	429
EVENT	1304712793.728519	30019	1	release	right	None
STATE	1304712793.747711	30038	1				K U W	y	450.917	252.377	5.814	0.347	252.000	y	654.487	550.324	y	80.0	"616.370 480.589 "	""	B	0	0	0	5	X	0	0	91	y	n	n	n	n	n	n	13	671	429
STATE	1304712793.779817	30071	1				K U W	y	456.638	252.315	5.721	0.062	252.000	y	652.828	547.825	y	80.0	"632.550 492.345 "	""	B	0	0	0	5	X	0	0	91	y	n	n	n	n	n	n	13	671	429
STATE	1304712793.812962	30104	1				K U W	y	462.266	252.538	5.628	-0.223	252.000	y	651.201	545.304	y	80.0	"648.730 504.100 "	""	B	0	0	0	5	X	0	0	91	y	n	n	n	n	n	n
EVENT	1304712793.826795	30118	1	collide	missile_0	mine_0
EVENT	1304712793.826884	30118	1	collide	friend_mine	None
EVENT	1304712793.827035	30118	1	score+	mines	20
STATE	1304712793.846345	30137	1				K U W	y	467.801	253.046	5.535	-0.509	252.000	n	-	-	y	60.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n	14	830	596
STATE	1304712793.879341	30170	1				K U W	y	473.244	253.840	5.443	-0.794	252.000	n	-	-	y	60.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n	14	831	597
STATE	1304712793.911890	30203	1				K U W	y	478.594	254.920	5.350	-1.079	252.000	n	-	-	y	60.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n	14	830	598
STATE	1304712793.944798	30236	1				K U W	y	483.851	256.284	5.257	-1.365	252.000	n	-	-	y	60.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n	14	831	598
STATE	1304712793.977538	30268	1				K U W	y	489.016	257.934	5.165	-1.650	252.000	n	-	-	y	60.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n	14	830	599
STATE	1304712794.011667	30303	1				K U W	y	494.088	259.869	5.072	-1.935	252.000	n	-	-	y	60.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n	14	830	599
STATE	1304712794.043850	30336	1				K U W	y	499.067	262.090	4.979	-2.220	252.000	n	-	-	y	60.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n	14	830	599
STATE	1304712794.076839	30369	1				K U W	y	503.953	264.596	4.887	-2.506	252.000	n	-	-	y	60.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n	14	830	598
STATE	1304712794.109430	30401	1				K U W	y	508.747	267.387	4.794	-2.791	252.000	n	-	-	y	60.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n	14	830	598
STATE	1304712794.143342	30435	1				K U W	y	513.448	270.463	4.701	-3.076	252.000	n	-	-	y	60.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n	14	830	598
STATE	1304712794.175939	30468	1				K U W	y	518.057	273.825	4.608	-3.362	252.000	n	-	-	y	40.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n
STATE	1304712794.208921	30501	1				K U W	y	522.572	277.472	4.516	-3.647	252.000	n	-	-	y	40.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n	15	698	398
STATE	1304712794.241905	30534	1				K U W	y	526.995	281.404	4.423	-3.932	252.000	n	-	-	y	40.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n	15	697	398
STATE	1304712794.274690	30566	1				K U W	y	531.326	285.622	4.330	-4.218	252.000	n	-	-	y	40.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n	15	696	398
STATE	1304712794.307527	30599	1				K U W	y	535.563	290.125	4.238	-4.503	252.000	n	-	-	y	40.0	""	""	B	0	0	0	5		0	0	91	y	n	n	n	n	n	n	15	695	397
EVENT	1304712794.323092	30615	1	press	fire	None
STATE	1304712794.342397	30634	1				K U W	y	539.708	294.913	4.145	-4.788	252.000	n	-	-	y	40.0	"528.610 311.524 "	""	B	0	0	0	5		0	0	90	y	n	n	y	n	n	n	15	696	397
STATE	1304712794.374484	30666	1				K U W	y	543.760	299.987	4.052	-5.074	252.000	n	-	-	y	40.0	"522.430 330.545 "	""	B	0	0	0	5		0	0	90	y	n	n	y	n	n	n	15	696	397
EVENT	1304712794.389411	30681	1	press	right	None
STATE	1304712794.408576	30700	1				K U W	y	547.720	305.346	3.959	-5.359	252.000	n	-	-	y	20.0	"516.250 349.566 "	""	B	0	0	0	5		0	0	90	y	n	y	y	n	n	n
STATE	1304712794.441716	30733	1				K U W	y	551.557	310.979	3.837	-5.633	246.000	n	-	-	y	20.0	"510.069 368.587 "	""	B	0	0	0	5		0	0	90	y	n	y	y	n	n	n	16	715	438
EVENT	1304712794.455589	30747	1	release	fire	None
STATE	1304712794.474838	30767	1				K U W	y	555.245	316.872	3.687	-5.893	240.000	n	-	-	y	20.0	"503.889 387.608 "	""	B	0	0	0	5		0	0	90	y	n	y	n	n	n	n	16	716	439
STATE	1304712794.507584	30799	1				K U W	y	558.756	322.872	3.511	-6.000	234.000	n	-	-	y	20.0	"497.709 406.630 "	""	B	0	0	0	5		0	0	90	y	n	y	n	n	n	n	16	717	441
STATE	1304712794.540650	30832	1				K U W	y	562.066	328.872	3.310	-6.000	228.000	n	-	-	y	20.0	"491.528 425.651 "	""	B	0	0	0	5		0	0	90	y	n	y	n	n	n	n	16	717	440
STATE	1304712794.573498	30865	1				K U W	y	565.154	334.872	3.087	-6.000	222.000	n	-	-	y	20.0	"485.348 444.672 "	""	B	0	0	0	5		0	0	90	y	n	y	n	n	n	n	16	718	440
STATE	1304712794.607503	30899	1				K U W	y	567.998	340.872	2.845	-6.000	216.000	n	-	-	y	20.0	"479.168 463.693 "	""	B	0	0	0	5		0	0	90	y	n	y	n	n	n	n	16	717	441
EVENT	1304712794.621559	30913	1	score-	vlcty	7
EVENT	1304712794.621636	30913	1	score-	flight	7
EVENT	1304712794.621708	30913	1	score+	cntrl	6
EVENT	1304712794.621791	30914	1	score+	flight	6
STATE	1304712794.641051	30933	1				K U W	y	570.583	346.872	2.585	-6.000	210.000	n	-	-	y	0.0	"472.987 482.714 "	""	B	0	0	0	5		0	0	90	y	n	y	n	n	n	n	16	718	441
STATE	1304712794.673175	30965	1				K U W	y	572.894	352.872	2.311	-6.000	204.000	n	-	-	y	0.0	"466.807 501.735 "	""	B	0	0	0	5		0	0	90	y	n	y	n	n	n	n	16	717	441
EVENT	1304712794.688136	30980	1	release	right	None
EVENT	1304712794.688213	30980	1	press	fire	None
STATE	1304712794.707608	30999	1				K U W	y	574.920	358.872	2.026	-6.000	198.000	n	-	-	y	0.0	"460.627 520.756 552.339 362.024 "	""	B	0	0	0	5		0	0	89	y	n	n	y	n	n	n	16	717	441
STATE	1304712794.738594	31029	1				K U W	y	576.660	364.872	1.740	-6.000	198.000	n	-	-	y	0.0	"454.446 539.777 533.318 368.204 "	""	B	0	0	0	5		0	0	89	y	n	n	y	n	n	n	16	717	441
EVENT	1304712794.752238	31043	1	bonus	target_appears	correct
STATE	1304712794.771654	31062	1				K U W	y	578.115	370.872	1.455	-6.000	198.000	n	-	-	y	0.0	"448.266 558.799 514.297 374.384 "	""	X	0	0	0	5		0	0	89	y	n	n	y	n	n	n	16	717	441
EVENT	1304712794.785518	31076	1	release	fire	None
