event_type	system_clock	game_time	current_game	e1	e2	e3	foes	ship_alive	ship_x	ship_y	ship_vel_x	ship_vel_y	ship_orientation	distance	mine_alive	mine_x	mine_y	fortress_alive	fortress_orientation	missile	shell	bonus	score_pnts	score_cntrl	score_vlcty	score_vlner	score_iff	score_intrvl	score_speed	score_shots	score_flight	score_fortress	score_mine	score_bonus	thrust_key	left_key	right_key	fire_key	iff_key	shots_key	pnts_key	configfixation_number	fix_x	fix_y
STATE	1305128548.682025	26494	1				N Q V	y	503.031	414.018	-3.548	-6.000	192.000	63	n	-	-	y	340.0	""	""	A	0	0	0	2	-	0	0	97	37	0	0	0	y	n	y	n	n	n	n
EVENT	1305128548.696229	26508	1	release	right	None
EVENT	1305128548.696308	26508	1	score+	flight	6.23431394976
EVENT	1305128548.696398	26509	1	score-	vlcty	7
EVENT	1305128548.696464	26509	1	score-	flight	7
EVENT	1305128548.696533	26509	1	score+	cntrl	6
EVENT	1305128548.696615	26509	1	score+	flight	6
STATE	1305128548.716309	26528	1				N Q V	y	499.184	420.018	-3.846	-6.000	186.000	62	n	-	-	y	320.0	""	""	A	0	0	0	2	-	0	0	97	42	0	0	0	y	n	n	n	n	n	n	7	670	493
STATE	1305128548.747483	26560	1				N Q V	y	495.040	426.018	-4.145	-6.000	186.000	61	n	-	-	y	320.0	""	""	A	0	0	0	2	-	0	0	97	42	0	0	0	y	n	n	n	n	n	n	7	670	492
STATE	1305128548.780669	26593	1				N Q V	y	490.597	432.018	-4.443	-6.000	186.000	61	n	-	-	y	320.0	""	""	A	0	0	0	2	-	0	0	97	42	0	0	0	y	n	n	n	n	n	n	7	670	492
EVENT	1305128548.795365	26608	1	press	fire	None
STATE	1305128548.815088	26627	1				N Q V	y	485.855	438.018	-4.741	-6.000	186.000	62	n	-	-	y	300.0	"468.220 434.370 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	n	y	n	n	n	7	671	493
STATE	1305128548.847417	26660	1				N Q V	y	480.815	444.018	-5.040	-6.000	186.000	63	n	-	-	y	300.0	"448.329 436.461 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	n	y	n	n	n	7	671	494
STATE	1305128548.880382	26693	1				N Q V	y	475.477	450.018	-5.338	-6.000	186.000	65	n	-	-	y	280.0	"428.439 438.551 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	n	y	n	n	n	7	671	494
EVENT	1305128548.894421	26707	1	release	fire	None
EVENT	1305128548.894490	26707	1	bonus	cue_disappears	None
STATE	1305128548.913888	26726	1				N Q V	y	469.841	456.018	-5.637	-6.000	186.000	68	n	-	-	y	280.0	"408.549 440.642 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	n	n	n	n	n	7	671	494
STATE	1305128548.947340	26760	1				N Q V	y	463.906	462.018	-5.935	-6.000	186.000	72	n	-	-	y	280.0	"388.658 442.732 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	n	n	n	n	n	7	671	494
EVENT	1305128548.961236	26773	1	press	right	None
STATE	1305128548.980569	26793	1				N Q V	y	457.906	468.018	-6.000	-6.000	186.000	76	n	-	-	y	280.0	"368.768 444.823 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	7	671	494
STATE	1305128549.013007	26826	1				N Q V	y	451.906	474.018	-6.000	-6.000	180.000	81	n	-	-	y	260.0	"348.877 446.914 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	7	671	494
STATE	1305128549.045422	26859	1				N Q V	y	445.906	479.987	-6.000	-5.969	174.000	87	n	-	-	y	260.0	"328.987 449.004 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	7	671	494
STATE	1305128549.077663	26891	1				N Q V	y	439.906	485.893	-6.000	-5.906	168.000	92	n	-	-	y	260.0	"309.096 451.095 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	7	671	494
STATE	1305128549.110761	26924	1				N Q V	y	433.906	491.707	-6.000	-5.814	162.000	99	n	-	-	y	260.0	"289.206 453.185 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n
STATE	1305128549.143854	26957	1				N Q V	y	427.906	497.398	-6.000	-5.692	156.000	105	n	-	-	y	260.0	"269.315 455.276 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	8	640	516
STATE	1305128549.177049	26990	1				N Q V	y	421.906	502.940	-6.000	-5.542	150.000	111	n	-	-	y	240.0	"249.425 457.366 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	8	639	517
STATE	1305128549.209443	27022	1				N Q V	y	415.906	508.305	-6.000	-5.365	144.000	118	n	-	-	y	240.0	"229.535 459.457 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	8	638	516
STATE	1305128549.242685	27055	1				N Q V	y	409.906	513.469	-6.000	-5.164	138.000	124	n	-	-	y	240.0	"209.644 461.547 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	8	638	516
STATE	1305128549.275778	27088	1				N Q V	y	403.906	518.411	-6.000	-4.942	132.000	131	n	-	-	y	240.0	"189.754 463.638 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	8	637	516
STATE	1305128549.308712	27121	1				N Q V	y	397.906	523.110	-6.000	-4.699	126.000	137	n	-	-	y	240.0	"169.863 465.729 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	8	637	516
STATE	1305128549.341867	27154	1				N Q V	y	391.906	527.549	-6.000	-4.439	120.000	143	n	-	-	y	240.0	"149.973 467.819 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	8	636	516
STATE	1305128549.375130	27187	1				N Q V	y	385.906	531.714	-6.000	-4.165	114.000	150	n	-	-	y	240.0	"130.082 469.910 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	8	636	516
STATE	1305128549.407390	27220	1				N Q V	y	379.906	535.593	-6.000	-3.880	108.000	155	n	-	-	y	240.0	"110.192 472.000 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	8	636	516
STATE	1305128549.440618	27253	1				N Q V	y	373.906	539.180	-6.000	-3.586	102.000	161	n	-	-	y	240.0	"90.302 474.091 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	8	635	516
STATE	1305128549.474754	27287	1				N Q V	y	367.906	542.467	-6.000	-3.288	96.000	167	n	-	-	y	240.0	"70.411 476.181 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	8	635	515
STATE	1305128549.507221	27319	1				N Q V	y	361.906	545.455	-6.000	-2.988	90.000	172	n	-	-	y	240.0	"50.521 478.272 "	""	A	0	0	0	2	-	0	0	96	42	0	0	0	y	n	y	n	n	n	n	8	635	515
EVENT	1305128549.520936	27333	1	press	fire	None
STATE	1305128549.540726	27353	1				N Q V	y	355.937	548.145	-5.969	-2.689	84.000	177	n	-	-	y	240.0	"30.630 480.363 361.906 522.955 "	""	A	0	0	0	2	-	0	0	95	42	0	0	0	y	n	y	y	n	n	n	8	635	514
STATE	1305128549.573088	27385	1				N Q V	y	350.031	550.541	-5.906	-2.396	78.000	182	n	-	-	y	220.0	"10.740 482.453 363.996 503.065 "	""	A	0	0	0	2	-	0	0	95	42	0	0	0	y	n	y	y	n	n	n	8	635	514
EVENT	1305128549.587024	27399	1	bounds_remove	missile	None
STATE	1305128549.606770	27419	1				N Q V	y	344.217	552.651	-5.814	-2.111	72.000	187	n	-	-	y	220.0	"366.087 483.174 "	""	A	0	0	0	2	-	0	0	95	42	0	0	0	y	n	y	y	n	n	n	8	635	514
EVENT	1305128549.620662	27433	1	release	fire	None
STATE	1305128549.640310	27452	1				N Q V	y	338.526	554.488	-5.692	-1.837	66.000	192	n	-	-	y	220.0	"368.178 463.284 "	""	A	0	0	0	2	-	0	0	95	42	0	0	0	y	n	y	n	n	n	n	8	634	513
STATE	1305128549.672956	27485	1				N Q V	y	332.984	556.065	-5.542	-1.577	60.000	196	n	-	-	y	220.0	"370.268 443.393 "	""	A	0	0	0	2	-	0	0	95	42	0	0	0	y	n	y	n	n	n	n	8	634	512
STATE	1305128549.706444	27519	1				N Q V	y	327.619	557.399	-5.365	-1.334	54.000	200	n	-	-	y	220.0	"372.359 423.503 "	""	A	0	0	0	2	-	0	0	95	42	0	0	0	y	n	y	n	n	n	n	8	634	512
EVENT	1305128549.719765	27532	1	release	right	None
EVENT	1305128549.719835	27532	1	score+	flight	20.4755515941
EVENT	1305128549.719924	27532	1	score-	vlcty	7
EVENT	1305128549.719990	27532	1	score-	flight	7
EVENT	1305128549.720058	27532	1	score+	cntrl	6
EVENT	1305128549.720139	27532	1	score+	flight	6
STATE	1305128549.739595	27552	1				N Q V	y	322.455	558.510	-5.164	-1.111	48.000	204	n	-	-	y	220.0	"374.449 403.613 "	""	A	0	0	0	2	-	0	0	95	61	0	0	0	y	n	n	n	n	n	n	8	634	512
STATE	1305128549.771752	27584	1				N Q V	y	317.491	559.398	-4.964	-0.888	48.000	208	n	-	-	y	220.0	"376.540 383.722 "	""	A	0	0	0	2	-	0	0	95	61	0	0	0	y	n	n	n	n	n	n	8	634	513
STATE	1305128549.805376	27618	1				N Q V	y	312.728	560.064	-4.763	-0.665	48.000	211	n	-	-	y	220.0	"378.630 363.832 "	""	A	0	0	0	2	-	0	0	95	61	0	0	0	y	n	n	n	n	n	n	8	634	513
STATE	1305128549.837663	27650	1				N Q V	y	308.166	560.506	-4.562	-0.442	48.000	215	n	-	-	y	220.0	"380.721 343.941 "	""	A	0	0	0	2	-	0	0	95	61	0	0	0	y	n	n	n	n	n	n	8	634	513
STATE	1305128549.870986	27683	1				N Q V	y	303.804	560.726	-4.362	-0.219	48.000	217	n	-	-	y	220.0	"382.812 324.051 "	""	A	0	0	0	2	-	0	0	95	61	0	0	0	y	n	n	n	n	n	n	8	634	513
STATE	1305128549.903594	27716	1				N Q V	y	299.643	560.722	-4.161	0.004	48.000	220	n	-	-	y	220.0	"384.902 304.160 "	""	A	0	0	0	2	-	0	0	95	61	0	0	0	y	n	n	n	n	n	n	8	634	513
STATE	1305128549.936722	27749	1				N Q V	y	295.683	560.496	-3.960	0.226	48.000	223	n	-	-	y	220.0	"386.993 284.270 "	""	A	0	0	0	2	-	0	0	95	61	0	0	0	y	n	n	n	n	n	n	8	633	513
EVENT	1305128549.951672	27764	1	press	fire	None
STATE	1305128549.971443	27784	1				N Q V	y	291.924	560.046	-3.759	0.449	48.000	225	n	-	-	y	220.0	"389.083 264.380 310.739 543.775 "	""	A	0	0	0	2	-	0	0	94	61	0	0	0	y	n	n	y	n	n	n	8	633	513
STATE	1305128550.003024	27816	1				N Q V	y	288.366	559.374	-3.559	0.672	48.000	227	n	-	-	y	220.0	"391.174 244.489 324.121 528.912 "	""	A	0	0	0	2	-	0	0	94	61	0	0	0	y	n	n	y	n	n	n	8	633	513
EVENT	1305128550.016099	27829	1	release	fire	None
STATE	1305128550.035507	27849	1				N Q V	y	285.008	558.479	-3.358	0.895	48.000	228	n	-	-	y	220.0	"393.264 224.599 337.504 514.049 "	""	A	0	0	0	2	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	633	513
STATE	1305128550.067882	27881	1				N Q V	y	281.851	557.360	-3.157	1.118	48.000	230	n	-	-	y	220.0	"395.355 204.708 350.887 499.186 "	""	A	0	0	0	2	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	633	513
STATE	1305128550.101408	27915	1				N Q V	y	278.894	556.019	-2.956	1.341	48.000	231	n	-	-	y	220.0	"397.446 184.818 364.269 484.323 "	""	A	0	0	0	2	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	633	513
STATE	1305128550.133618	27947	1				N Q V	y	276.139	554.455	-2.756	1.564	48.000	232	n	-	-	y	220.0	"399.536 164.927 377.652 469.460 "	""	A	0	0	0	2	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	633	513
STATE	1305128550.166840	27980	1				N Q V	y	273.584	552.668	-2.555	1.787	48.000	232	n	-	-	y	220.0	"401.627 145.037 391.034 454.597 "	""	A	0	0	0	2	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	633	513
STATE	1305128550.199929	28012	1				N Q V	y	271.230	550.658	-2.354	2.010	48.000	233	n	-	-	y	220.0	"403.717 125.146 404.417 439.735 "	""	A	0	0	0	2	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	633	513
STATE	1305128550.233980	28046	1				N Q V	y	269.076	548.425	-2.153	2.233	48.000	233	n	-	-	y	220.0	"405.808 105.256 417.800 424.872 "	""	A	0	0	0	2	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	633	513
EVENT	1305128550.247742	28060	1	collide	missile_1	fortress
EVENT	1305128550.247872	28060	1	score+	vlner	1
STATE	1305128550.267270	28079	1				N Q V	y	267.124	545.969	-1.953	2.456	48.000	233	n	-	-	y	220.0	"407.898 85.366 "	""	A	0	0	0	3	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	633	513
STATE	1305128550.299324	28112	1				N Q V	y	265.372	543.290	-1.752	2.679	48.000	232	n	-	-	y	220.0	"409.989 65.475 "	""	A	0	0	0	3	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	633	513
STATE	1305128550.332580	28145	1				N Q V	y	263.821	540.388	-1.551	2.902	48.000	232	n	-	-	y	200.0	"412.080 45.585 "	""	A	0	0	0	3	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	633	513
STATE	1305128550.365522	28178	1				N Q V	y	262.470	537.264	-1.350	3.125	48.000	231	n	-	-	y	200.0	"414.170 25.694 "	""	A	0	0	0	3	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	633	513
STATE	1305128550.398712	28211	1				N Q V	y	261.321	533.916	-1.150	3.348	48.000	229	n	-	-	y	200.0	"416.261 5.804 "	""	A	0	0	0	3	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	633	513
EVENT	1305128550.412663	28225	1	bounds_remove	missile	None
STATE	1305128550.431930	28244	1				N Q V	y	260.372	530.345	-0.949	3.571	48.000	228	n	-	-	y	200.0	""	""	A	0	0	0	3	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	633	513
STATE	1305128550.464939	28277	1				N Q V	y	259.623	526.552	-0.748	3.794	48.000	226	n	-	-	y	200.0	""	""	A	0	0	0	3	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	632	513
STATE	1305128550.498442	28311	1				N Q V	y	259.076	522.535	-0.547	4.017	48.000	224	n	-	-	y	200.0	""	""	A	0	0	0	3	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	632	513
STATE	1305128550.530922	28343	1				N Q V	y	258.729	518.296	-0.347	4.239	48.000	222	n	-	-	y	200.0	""	""	A	0	0	0	3	-	0	0	94	61	0	0	0	y	n	n	n	n	n	n	8	632	513
EVENT	1305128550.545745	28358	1	press	fire	None
STATE	1305128550.565258	28377	1				N Q V	y	258.583	513.833	-0.146	4.462	48.000	220	n	-	-	y	200.0	"273.785 501.575 "	""	A	0	0	0	3	-	0	0	93	61	0	0	0	y	n	n	y	n	n	n	8	632	513
STATE	1305128550.596420	28409	1				N Q V	y	258.638	509.148	0.055	4.685	48.000	217	n	-	-	y	200.0	"287.167 486.712 "	""	A	0	0	0	3	-	0	0	93	61	0	0	0	y	n	n	y	n	n	n	8	632	513
EVENT	1305128550.611252	28423	1	press	right	None
STATE	1305128550.630623	28443	1				N Q V	y	258.893	504.240	0.255	4.908	48.000	215	n	-	-	y	200.0	"300.550 471.849 "	""	A	0	0	0	3	-	0	0	93	61	0	0	0	y	n	y	y	n	n	n	8	632	513
EVENT	1305128550.643919	28456	1	release	fire	None
EVENT	1305128550.644008	28456	1	spawn	mine	None
EVENT	1305128550.644351	28457	1	new_mine	friend	None
STATE	1305128550.664002	28476	1				N Q V	y	259.372	499.131	0.478	5.109	42.000	212	y	83.770	330.441	y	200.0	"313.932 456.986 "	""	A	0	0	0	3	D	0	0	93	61	0	0	0	y	n	y	n	n	n	n	9	594	495
STATE	1305128550.696350	28509	1				N Q V	y	260.093	493.845	0.721	5.285	36.000	208	y	85.970	332.480	y	200.0	"327.315 442.123 "	""	A	0	0	0	3	D	0	0	93	61	0	0	0	y	n	y	n	n	n	n	9	593	494
EVENT	1305128550.710497	28523	1	release	right	None
STATE	1305128550.729822	28542	1				N Q V	y	261.074	488.410	0.981	5.435	30.000	205	y	88.211	334.475	y	200.0	"340.698 427.261 "	""	A	0	0	0	3	D	0	0	93	61	0	0	0	y	n	n	n	n	n	n	9	593	493
EVENT	1305128550.744033	28556	1	score+	flight	20.178119501
EVENT	1305128550.744127	28556	1	score-	vlcty	7
EVENT	1305128550.744193	28556	1	score-	flight	7
EVENT	1305128550.744260	28556	1	score+	cntrl	6
EVENT	1305128550.744342	28557	1	score+	flight	6
STATE	1305128550.763888	28576	1				N Q V	y	262.315	482.825	1.241	5.585	30.000	201	y	90.494	336.421	y	200.0	"354.080 412.398 "	""	A	0	0	0	3	D	0	0	93	80	0	0	0	y	n	n	n	n	n	n	9	593	493
STATE	1305128550.796020	28608	1				N Q V	y	263.815	477.089	1.501	5.735	30.000	197	y	92.824	338.312	y	200.0	"367.463 397.535 "	""	A	0	0	0	3	D	0	0	93	80	0	0	0	y	n	n	n	n	n	n	9	592	492
STATE	1305128550.829190	28641	1				N Q V	y	265.576	471.204	1.760	5.885	30.000	193	y	95.202	340.141	y	200.0	"380.846 382.672 "	""	A	0	0	0	3	D	0	0	93	80	0	0	0	y	n	n	n	n	n	n	9	592	492
STATE	1305128550.862450	28675	1				N Q V	y	267.596	465.204	2.020	6.000	30.000	189	y	97.630	341.902	y	200.0	"394.228 367.809 "	""	A	0	0	0	3	D	0	0	93	80	0	0	0	y	n	n	n	n	n	n	9	591	492
STATE	1305128550.895468	28708	1				N Q V	y	269.876	459.204	2.280	6.000	30.000	185	y	100.109	343.591	y	200.0	"407.611 352.946 "	""	A	0	0	0	3	D	0	0	93	80	0	0	0	y	n	n	n	n	n	n	9	591	491
STATE	1305128550.928857	28741	1				N Q V	y	272.416	453.204	2.540	6.000	30.000	180	y	102.641	345.201	y	180.0	"420.993 338.083 "	""	A	0	0	0	3	D	0	0	93	80	0	0	0	y	n	n	n	n	n	n	9	591	491
EVENT	1305128550.943749	28756	1	press	right	None
STATE	1305128550.963221	28775	1				N Q V	y	275.215	447.204	2.800	6.000	30.000	176	y	105.223	346.728	y	180.0	"434.376 323.220 "	""	A	0	0	0	3	D	0	0	93	80	0	0	0	y	n	y	n	n	n	n	9	591	490
STATE	1305128550.994590	28807	1				N Q V	y	278.289	441.204	3.074	6.000	24.000	171	y	107.856	348.165	y	180.0	"447.759 308.357 "	""	A	0	0	0	3	D	0	0	93	80	0	0	0	y	n	y	n	n	n	n	9	591	490
STATE	1305128551.027940	28841	1				N Q V	y	281.648	435.204	3.359	6.000	18.000	166	y	110.539	349.509	y	180.0	"461.141 293.494 "	""	A	0	0	0	3	D	0	0	93	80	0	0	0	y	n	y	n	n	n	n	9	591	489
STATE	1305128551.061317	28874	1				N Q V	y	285.300	429.204	3.652	6.000	12.000	161	y	113.268	350.753	y	180.0	"474.524 278.632 "	""	A	0	0	0	3	D	0	0	93	80	0	0	0	y	n	y	n	n	n	n	9	591	489
STATE	1305128551.093425	28907	1				N Q V	y	289.251	423.204	3.951	6.000	6.000	156	y	116.043	351.895	y	180.0	"487.906 263.769 "	""	A	0	0	0	3	D	0	0	93	80	0	0	0	y	n	y	n	n	n	n	9	591	489
STATE	1305128551.126818	28940	1				N Q V	y	293.502	417.204	4.251	6.000	0.000	151	y	118.858	352.932	y	180.0	"501.289 248.906 "	""	A	0	0	0	3	D	0	0	93	80	0	0	0	y	n	y	n	n	n	n	9	592	489
STATE	1305128551.160133	28973	1				N Q V	y	298.051	411.235	4.549	5.969	354.000	146	y	121.711	353.860	y	180.0	"514.672 234.043 "	""	A	0	0	0	3	D	0	0	93	80	0	0	0	y	n	y	n	n	n	n	9	592	489
EVENT	1305128551.173285	28986	1	release	right	None
STATE	1305128551.192926	29005	1				N Q V	y	302.894	405.329	4.843	5.906	348.000	140	y	124.597	354.680	y	180.0	"528.054 219.180 "	""	A	0	0	0	3	D	0	0	93	80	0	0	0	y	n	n	n	n	n	n	9	592	488
EVENT	1305128551.208851	29021	1	press	fire	None
STATE	1305128551.228357	29041	1				N Q V	y	308.030	399.485	5.136	5.844	348.000	135	y	127.511	355.391	y	180.0	"541.437 204.317 324.902 410.007 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	n	y	n	n	n	9	593	487
STATE	1305128551.259590	29072	1				N Q V	y	313.459	393.704	5.429	5.782	348.000	129	y	130.449	355.997	y	180.0	"554.819 189.454 344.465 414.165 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	n	y	n	n	n	9	593	487
STATE	1305128551.293189	29105	1				N Q V	y	319.182	387.985	5.723	5.719	348.000	123	y	133.407	356.498	y	160.0	"568.202 174.591 364.028 418.324 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	n	y	n	n	n	9	593	487
EVENT	1305128551.306327	29119	1	release	fire	None
STATE	1305128551.325931	29138	1				N Q V	y	325.182	382.328	6.000	5.657	348.000	118	y	136.380	356.899	y	160.0	"581.585 159.728 383.591 422.482 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	n	n	n	n	n	10	608	470
STATE	1305128551.359154	29171	1				N Q V	y	331.182	376.733	6.000	5.594	348.000	112	y	139.365	357.202	y	160.0	"594.967 144.866 403.154 426.640 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	n	n	n	n	n	10	609	471
STATE	1305128551.391498	29204	1				N Q V	y	337.182	371.201	6.000	5.532	348.000	108	y	142.357	357.414	y	160.0	"608.350 130.003 422.717 430.798 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	n	n	n	n	n	10	609	471
STATE	1305128551.424760	29237	1				N Q V	y	343.182	365.732	6.000	5.470	348.000	103	y	145.355	357.538	y	160.0	"621.733 115.140 442.280 434.956 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	n	n	n	n	n	10	610	471
STATE	1305128551.458264	29270	1				N Q V	y	349.182	360.324	6.000	5.407	348.000	99	y	148.354	357.579	y	160.0	"635.115 100.277 461.843 439.115 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	n	n	n	n	n	10	610	470
STATE	1305128551.490434	29303	1				N Q V	y	355.182	354.979	6.000	5.345	348.000	95	y	151.354	357.542	y	140.0	"648.498 85.414 481.405 443.273 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	n	n	n	n	n	10	609	470
STATE	1305128551.523764	29336	1				N Q V	y	361.182	349.697	6.000	5.283	348.000	92	y	154.352	357.430	y	140.0	"661.880 70.551 500.968 447.431 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	n	n	n	n	n	10	609	470
STATE	1305128551.557087	29369	1				N Q V	y	367.182	344.477	6.000	5.220	348.000	90	y	157.347	357.247	y	140.0	"675.263 55.688 520.531 451.589 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	n	n	n	n	n	10	609	470
STATE	1305128551.590790	29403	1				N Q V	y	373.182	339.319	6.000	5.158	348.000	88	y	160.336	356.999	y	140.0	"688.646 40.825 540.094 455.748 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	n	n	n	n	n
EVENT	1305128551.605568	29418	1	press	right	None
STATE	1305128551.625280	29437	1				N Q V	y	379.182	334.224	6.000	5.095	348.000	86	y	163.320	356.688	y	120.0	"702.028 25.962 559.657 459.906 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	y	n	n	n	n	11	320	447
STATE	1305128551.656836	29469	1				N Q V	y	385.182	329.221	6.000	5.003	342.000	86	y	166.297	356.320	y	120.0	"715.411 11.099 579.220 464.064 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	y	n	n	n	n	11	319	447
EVENT	1305128551.670657	29483	1	bounds_remove	missile	None
STATE	1305128551.690231	29502	1				N Q V	y	391.182	324.340	6.000	4.881	336.000	86	y	169.267	355.898	y	120.0	"598.783 468.222 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	y	n	n	n	n	11	319	447
STATE	1305128551.722779	29535	1				N Q V	y	397.182	319.610	6.000	4.731	330.000	86	y	172.230	355.426	y	120.0	"618.346 472.381 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	y	n	n	n	n	11	319	447
STATE	1305128551.756159	29568	1				N Q V	y	403.182	315.055	6.000	4.554	324.000	87	y	175.185	354.909	y	100.0	"637.909 476.539 "	""	A	0	0	0	3	D	0	0	92	80	0	0	0	y	n	y	n	n	n	n	11	319	447
EVENT	1305128551.769228	29581	1	score+	flight	8.8975813459
EVENT	1305128551.769324	29582	1	score-	vlcty	7
EVENT	1305128551.769392	29582	1	score-	flight	7
EVENT	1305128551.769459	29582	1	score+	cntrl	6
EVENT	1305128551.769540	29582	1	score+	flight	6
STATE	1305128551.789329	29602	1				N Q V	y	409.182	310.702	6.000	4.354	318.000	88	y	178.133	354.352	y	100.0	"657.472 480.697 "	""	A	0	0	0	3	D	0	0	92	87	0	0	0	y	n	y	n	n	n	n
STATE	1305128551.821686	29634	1				N Q V	y	415.182	306.571	6.000	4.131	312.000	90	y	181.074	353.760	y	100.0	"677.035 484.855 "	""	A	0	0	0	3	D	0	0	92	87	0	0	0	y	n	y	n	n	n	n	12	360	440
STATE	1305128551.854944	29667	1				N Q V	y	421.182	302.683	6.000	3.888	306.000	92	y	184.008	353.135	y	100.0	"696.598 489.014 "	""	A	0	0	0	3	D	0	0	92	87	0	0	0	y	n	y	n	n	n	n	12	362	440
STATE	1305128551.888838	29701	1				N Q V	y	427.182	299.055	6.000	3.628	300.000	95	y	186.937	352.484	y	80.0	"716.161 493.172 "	""	A	0	0	0	3	D	0	0	92	87	0	0	0	y	n	y	n	n	n	n	12	363	441
STATE	1305128551.922157	29734	1				N Q V	y	433.182	295.701	6.000	3.354	294.000	97	y	189.860	351.810	y	80.0	"735.724 497.330 "	""	A	0	0	0	3	D	0	0	92	87	0	0	0	y	n	y	n	n	n	n	12	364	441
STATE	1305128551.954561	29767	1				N Q V	y	439.182	292.632	6.000	3.069	288.000	100	y	192.779	351.117	y	80.0	"755.287 501.488 "	""	A	0	0	0	3	D	0	0	92	87	0	0	0	y	n	y	n	n	n	n	12	364	441
STATE	1305128551.987788	29800	1				N Q V	y	445.182	289.857	6.000	2.775	282.000	103	y	195.694	350.410	y	80.0	"774.850 505.646 "	""	A	0	0	0	3	D	0	0	92	87	0	0	0	y	n	y	n	n	n	n	12	365	442
STATE	1305128552.020944	29834	1				N Q V	y	451.182	287.380	6.000	2.477	276.000	105	y	198.607	349.691	y	80.0	"794.413 509.805 "	""	A	0	0	0	3	D	0	0	92	87	0	0	0	y	n	y	n	n	n	n	12	366	442
STATE	1305128552.054832	29868	1				N Q V	y	457.182	285.203	6.000	2.177	270.000	108	y	201.518	348.965	y	80.0	"813.976 513.963 "	""	A	0	0	0	3	D	0	0	92	87	0	0	0	y	n	y	n	n	n	n	12	366	442
